route_id,trip_id,service_id,trip_headsign,direction_id,shape_id
1,AFA25GEN-1038-Sunday-00_101300_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_101900_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_101950_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_102500_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_102650_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_103100_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_103350_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_103700_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_104050_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_104300_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_104750_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_104900_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_105450_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_105500_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_106100_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_106150_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_106800_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_106950_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_107500_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_107750_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_108200_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_108550_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_108900_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_109350_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_109600_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_110150_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_110300_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_110950_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_111000_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_111700_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_111750_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_112500_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_112550_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_113300_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_113350_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_114100_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_114150_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_114900_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_114950_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_115700_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_115750_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_116500_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_116550_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_117300_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_117350_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_118100_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_118150_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_118900_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_118950_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_119700_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_119750_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_120500_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_120550_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_121300_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_121350_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_122100_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_122150_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_122900_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_122950_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_123700_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_123750_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_124500_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_124550_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_125300_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_125350_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_126100_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_126150_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_126900_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_127150_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_127700_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_128150_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_128500_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_129150_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_129300_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_130100_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_130150_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_130900_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_131150_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_131700_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_132350_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_132500_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_133350_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_133550_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_134150_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_134750_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_135050_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_135950_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_136050_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_137050_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_137150_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_138050_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_138550_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_139050_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_140050_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_140250_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_141450_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_141550_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_142650_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_143250_1..S03R,AFA25GEN-1038-Sunday-00_C64,South Ferry,1,1..S03R
1,AFA25GEN-1038-Sunday-00_144000_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_145400_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_146800_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_148500_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1038-Sunday-00_150000_1..N03R,AFA25GEN-1038-Sunday-00_C64,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_000600_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_002600_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_004600_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_006600_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_007200_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_008600_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_009200_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_010600_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_011200_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_012600_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_013200_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_014600_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_015200_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_016600_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_017200_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_018600_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_019200_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_020600_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_021200_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_022600_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_023200_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_024600_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_025200_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_026600_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_027200_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_028600_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_029200_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_030350_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_031200_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_032050_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_033150_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_033200_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_034150_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_035150_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_035200_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_035950_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_036750_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_036800_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_037550_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_038350_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_038400_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_039150_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_039650_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_039950_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_040750_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_040900_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_041550_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_041900_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_042350_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_042900_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_043150_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_043800_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_043950_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_044700_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_044750_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_045500_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_045550_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_046300_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_046350_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_047100_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_047150_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_047900_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_047950_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_048700_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_048750_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_049500_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_049550_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_050300_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_050350_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_051100_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_051150_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_051900_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_051950_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_052700_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_052750_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_053500_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_053550_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_054300_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_054350_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_055100_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_055150_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_055900_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_055950_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_056650_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_056700_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_057350_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_057500_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_057950_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_058300_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_058550_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_059100_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_059150_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_059750_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_059900_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_060350_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_060700_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_060950_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
1,AFA25GEN-1039-Saturday-00_061500_1..N03R,AFA25GEN-1039-Saturday-00_C51,Van Cortlandt Park-242 St,0,1..N03R
1,AFA25GEN-1039-Saturday-00_061550_1..S03R,AFA25GEN-1039-Saturday-00_C51,South Ferry,1,1..S03R
